id,treatment_id,date,reason_for_taking,reviewer_info,effectiveness,easeofuse,satsfaction,comment,people_find_helpful
431,12,5/11/2012 4:05:58 PM,Back pain,"TrueStar, 25-34 Female  on Treatment for 5 to less than 10 years (Consumer)",5,5,4,"Only people with very strong pain and able to stand the spicy hot of capsicum shall use it. Most will dislike it's effect and if that is so it is good for them as they can get ""weaker"" products as over years of using those weaker products our body get used to them and doesnt react to them anymore.
I have slip disc and hip shifted since young so been using pain relieving cream, lotion and plaster for years. This is only working products for me, havent come across stronger product than this. But this product being too strong will not suit people who can manage pain with ""weaker"" products.",6
432,12,3/13/2012 10:00:34 PM,Migraine headache,55-64 Female  on Treatment for 1 to 6 months (Consumer),4,3,4,"I suffer chronic migraines (more than 10 days a month) and have to be careful about taking too much medication.  I was surprised, but this works very well for me in heading off a headache when it is first starting.  ",4
433,12,2/9/2012 1:44:15 PM,General Health &amp; Wellness,"ricklondon, 55-64 Male  on Treatment for 1 to less than 2 years (Consumer)",5,3,5,"In 2001 I had my 1st major heart attack. Didn't learn my lesson; in 2009 had another and now have 3 stents in my heart. However 2 years ago getting to the kitchen or br was a chore. Now I'm mountain hiking 5-8 miles a week. I'm vegan. I only take cayenne tincture 200,000 heat units (the 30-40k units did nothing). I've added apple cider vinegar and some other tinctures. Have switched to organic vegan foods with no GMO's no gluten no chemicals. I am more active and productive now than I was at 25. I'm 57.  Just my 2cents. (PS I can't tell you if the Cayenne Tincture ""did the trick""; but it and the cat's claw tincture (TOA-free cats claw or Samento) was my 1st change.  I strongly suggest it. I'm tired of losing my friends to heart disease. Sincerely, Rick London Londons Times Cartoons www.LTCartoons.com",8
434,12,1/23/2012 12:04:46 PM,Back ache,"rom832, 45-54 Male  on Treatment for less than 1 month (Consumer)",4,4,4,I use a patch that sticks on my back easily and heats it up quite nicely and hot.,3
435,12,12/12/2011 2:32:28 PM,General Health &amp; Wellness,55-64 Male  on Treatment for 1 to less than 2 years (Consumer),5,5,5,Cayenne has helped my panic attacks and overall cardio and feelings of wellbeing.,3
436,12,11/9/2011 1:04:07 AM,Neuropathic pain,Male  on Treatment for 6 months to less than 1 year (Consumer),4,3,3,"Capsaicin has worked for me to control episodes of nueropathy pain after it has begun. While I know of no way to use it to ""prevent"" episodes, it is very effective in ending an episode once it has begun. Instead of tolerating waves of pain for 20-30 minutes, the waves become less intense immediately after application and are gone within 5 minutes or so.",6
437,12,7/28/2011 11:06:24 PM,Other,"holaerica, 25-34 Female  on Treatment for less than 1 month (Consumer)",4,4,4,"I woke up with a horrible sore throat and went searching for ideas for home remedies. I found several articles that suggested either gargling with cayenne mixed with water, or making a drink with hot water, lemon juice, honey and cayenne. I ended up just mixing about half a teaspoon of cayenne powder from my spice rack with a cup of hot water and sipping it like tea. I couldn't believe it, but much of the pain is gone and I have been coughing less when I drink it. Definitely worked for me, plus it is supposed to have a bunch of other health benefits anyway, so you don't have anything to lose!",10
438,12,7/19/2011 11:42:05 PM,Fibromyalgia,"Liz, 45-54 Female  on Treatment for 1 to 6 months (Consumer)",5,4,5,Capsicum works really well on trigger point pain - better than narcotics or anti-depressants for me. It tingles & generates some heat on site. NO SMELL! :-) May need help to apply it on hard to reach spots and definitely buy it as cream for FM use.  Over time my trigger points have seemed to settle down - from couldn't-stand-the-slightest-touch to I-don't-cringe-too-badly when someone who doesn't know pats my shoulder - it's progress.,1
439,12,7/13/2011 2:10:09 AM,Allergic rhinitis (hayfever),"Jesse S. Tahoe, 25-34 Male  on Treatment for less than 1 month (Consumer)",5,5,5,"I've tried ever single option it the book when it comes to treating my sinus inflammation aka allergic rhinitis, and this is the ONLY thing that has ever worked for me. I have been using Veramyst for the last 3 years, as prescribed, which is a powerful nasal steriod, and this stuff works just as well, if not better. The only down side is that it burns a little when you first spray it in your nose, but it goes away quickly and all of the sudden, BOOM!! you can breath. Stuff is just chili pepper partially purified, its good, don't take my word for it, try it for yourself.",21
440,12,7/3/2011 8:58:57 AM,Low back pain,"john moore, 55-64 Male  on Treatment for less than 1 month (Consumer)",1,1,1,"i was first burned and after 36 hrs removed patch as it was too painful, then got 12 hours of vomiting and then 24 hrs of headache and since then have had a sore spine, these capsicum patches given by a german friend with no warning are horrendous. brand was hansaplast, not listed below",2
441,12,6/6/2011 4:15:00 AM,Diabetic neuropathy,55-64 Male  on Treatment for 1 to 6 months (Consumer),5,5,5,"Instead opf applying the Capsicum topically, I use the strongest Mexican Hot Sauce I can find.  Valentine is a good brand.  I use it internally in two ways.  One, I use the sauce on eveerything I eat for the most part.  Two, I drink a tea everynight with 1 tsp. of red pepper in it.  After a while the heat goes away.  Your nose is always open and you will notice all sorts of pain decreasing.  I also use it for heart trouble.  It works as well as nitro for me.  If I get angina I drink the tea with 1 tsp. of red pepper and the angina goes away.  It has never failed yet.",7
442,12,2/5/2011 7:52:43 PM,Migraine headache,"Topical Pain Reliever Joint Care (Roll) , 45-54 Female  on Treatment for 5 to less than 10 years (Consumer)",4,5,5,"I find Capsaicin most useful when it is applied at a strength of 0.075% from a roll on dispenser directly to my temple or the area of my skull that is most affected by spasms & pain. There are 2 additional points that I would like to stress.  Firstly, it is best applied without touching the ointment directly, as it's something you don't want to get onto your hands, where it can dangerously be transferred to much more sensitive tissue, such as eyes.  Secondly, this treatment is most effective as an adjunctive therapeutic agent, along with effective analgesia and a hot, soaking bath. I would caution those whose skin is extremely sensitive to be very careful, and I can't stand anything stronger than the 0.025% capsaicin on my neck, though should I ever need to apply it to the bottoms of my feet it should be fine.",3
443,12,2/3/2011 3:29:19 PM,Allergic rhinitis (hayfever),25-34 Male  on Treatment for 6 months to less than 1 year (Consumer),3,3,4,good,4
444,12,2/1/2011 11:24:07 AM,Allergic rhinitis (hayfever),25-34 Male  on Treatment for 6 months to less than 1 year (Consumer),3,3,4,good,0
445,12,12/22/2010 12:07:10 PM,Other,"mag glycinate, 45-54 Male  on Treatment for 6 months to less than 1 year (Consumer)",5,5,5,I use that medication for leg cramps,1
446,12,11/23/2010 10:59:02 PM,Gastroesophageal reflux disease (GERD),55-64 Female  on Treatment for less than 1 month (Consumer),5,5,5,"Burning sensation first 2 days only.  Reduces hunger, so good for weight loss.",2
447,12,10/31/2010 9:53:29 PM,Other,"BeenBurned, 55-64 Female  on Treatment for less than 1 month (Consumer)",1,3,1,Severe heart burn shortly after ingesting 2 tablets. Did not use again. Will not use again!!!,4
448,12,11/17/2009 10:13:02 AM,Allergies,"marthahamill, 45-54 Female  on Treatment for 6 months to less than 1 year (Consumer)",5,5,5,My allergist recommended Sinol nasal spray for my allergies. Sinol contains capsaicin and has been a wonderful all natural product for me. Because I am on other medications I cannot use antihistamines and decongestants. Sinol with capsicum relieves my congestion quickly and my annoying allergy symptoms. ,3
449,12,7/22/2009 8:27:52 PM,Back pain,35-44 Male  on Treatment for 2 to less than 5 years (Consumer),5,5,5,"I have used this in the past, and has worked wonders,  You just have to get used to it. It will cause a burning/prickling sensation when you first use it. But it is worth, getting used to that sensation, because if you use it properly, it will alleviate your pain.  I mean, it won't totally get rid of your pain, but it does a better job, than other creams or liquids do.  Not to mention, it doesn't have a smell to it.",16
450,12,7/5/2009 9:28:28 PM,Fibromyalgia,"pailmoritz, 55-64 Female  on Treatment for less than 1 month (Consumer)",1,3,1,"I used capsacian applied to the skin for muscle pain, etc.  It feels like it is burning and does not ease the pain.",1
451,13,1/12/2017 3:13:41 PM,Arthritis,"polly, 55-64 Female  on Treatment for less than 1 month (Consumer)",5,5,5,I took it for hip impingement/pain in hip and groin. I was also taking tumeric. I found that the combination of frankincense and tumeric was really helpful in reducing pain,5
452,13,1/11/2017 2:20:51 PM,Osteoarthritis,"polly, 55-64 on Treatment for 1 to 6 months (Consumer)",4,4,5,I used it for a painful hip and groin area due to hip impingement and inflammation. I originally used just tumeric/pepper but when I added indian frankincense/boswelia the combination was more effective. It also has anticancer properties.,4
453,13,12/16/2016 1:00:57 PM,Other,"KEATING2016, 25-34 Male",5,5,5,"Currently day 4 of use. Only side effects Ive noticed is increase in energy and mild diarrhea.

I was taking 40mg of Hydrocodone with little good
Pain still was there and increasing in waves. Constipation was painful and likely damaging. I say after 12 years 4 chiros 7 doctors and a couple MRI's the only thing that has helped at all is the INDIAN Frankincense

SAVESTA BOSWELLIA IN THE TAN CONTAINER
",20
454,13,10/19/2016 11:29:39 AM,Osteoarthritis,65-74 on Treatment for 1 to less than 2 years,5,5,5,I have used this for over 18 months and is extremely effective in treating osteoarthritis of the hip and knee.  At times I go off it for a month and by the end of the month the pain has returned. I have had no side effects. I use 450 mg twice a day to once a day.  GNC brand not noted below. ,3
455,13,8/1/2016 8:22:02 AM,Ulcerative colitis,"tina,  Female  on Treatment for less than 1 month (Consumer)",5,5,5,,1
456,13,4/12/2016 11:38:58 AM,Other,65-74 Male  on Treatment for 2 to less than 5 years (Consumer),5,5,5,I take 8 g of an extract of indian frankincense every day and it stopped the relapse of my fibrosarcoma since 2 years.,15
457,13,12/23/2015 1:05:27 PM,RA,"amamma, 55-64 Female  on Treatment for 1 to less than 2 years (Consumer)",4,5,5,"I have been using Boswella 615 mg 2 in morning and works great no pain unless I forget to take

",3
458,13,5/7/2015 10:49:12 AM,IBD,55-64 Female  on Treatment for 1 to 6 months (Consumer),5,5,5,""" Health From The Sun"" USDA Organic Flax seed helps me to stay 'regular'..it is also very healthy!  One serving (2 Tbsp) has 4 gm Fiber, 3500 mg Omega-3 from the Alpha Linolenic acid, and also 600 mg. Omega-6 from Linoleic acid. Fi Pro Flax has a delicious nutty flavor. Sometimes I sprinkle it on my cereal, other times I use it in a smoothie. It is very affordable, too.",0
459,13,1/8/2015 9:26:07 AM,Other,55-64 on Treatment for less than 1 month (Consumer),5,5,5,"I have had extreme muscle stiffness and tightness for years.  After 3 weeks of use, I could tell a remarkable difference.  Highly recommend it.  ",18
460,13,11/24/2014 3:48:04 PM,Arthritis,"old salty, 75 or over on Treatment for 1 to 6 months (Consumer)",5,4,5,"Knee problems caused by sciatica, it has given me about 90% improvement over the past two months.",21
461,13,11/22/2014 5:53:19 PM,Asthma,"Sarah, 25-34 Female  on Treatment for 1 to 6 months (Consumer)",2,4,2,"I took boswellia 1 capsule daily for about 2 months and didn't notice a major difference in my asthma symptoms. Source Naturals Boswellia Extract, Boswellic Acids 243 mg, was the brand and dosage tried.I am trying BCQ next.",2
462,13,11/21/2014 8:16:40 PM,Asthma,45-54 Female  on Treatment for 1 to less than 2 years (Consumer),4,4,4,"I use it daily to control my mild, intermittent asthma.  Rarely need to use my inhaler.",2
463,13,6/10/2014 8:29:18 AM,Osteoarthritis,"Jazzdanca59, 45-54 Female  on Treatment for 6 months to less than 1 year (Consumer)",5,5,5,Absolutely amazing for pain relief as well as the pain of sciatica from the stenosis of the spinal canal caused by the athritis.  Not so efficient for pain with bursitis or rotor cuff tear.  ,12
464,13,5/24/2014 1:08:56 AM,Other,"Shotsey, 55-64 Female  on Treatment for less than 1 month (Consumer)",5,5,5,I used the Solaray brand with 65% boswellic acids (300 mg per capsule)for what I describe as an inflamed muscular feeling throughout my body where I could hardly move (possibly fibromyalgia) and within about an hour to an hour and a half I felt 90% better.  I was able to move much better.  I did not have the inflamed feeling and I felt more relaxed). So far I have only used one capsule but I intend to use as needed. Earlier in the day I had taken an extra strength Tylenol which did not help at all.,24
465,13,4/10/2014 4:21:47 PM,Arthritis,"Caspian, 65-74 Female  on Treatment for 2 to less than 5 years (Consumer)",5,5,5,"Little or no pain of knees or hands after taking boswellia for 2 or 3 weeks.  I have tried going without it, but after 2 weeks my pain would come back.  ",34
466,13,3/21/2014 5:19:53 PM,Arthritis,"no surgery, 65-74 Female  (Consumer)",4,5,4,I found relief from continuous knee pain.  If you stop using it it stops working.  ,23
467,13,1/12/2014 11:14:10 PM,Other,"sray, 45-54 Female  on Treatment for 1 to 6 months (Consumer)",4,5,4,"I have been taking standardized boswellia 300 mg 3X/day in place of celebrex for over a month now, and my upper gi track has not been flaring up like it was on a daily basis.",27
468,13,6/16/2012 6:46:50 PM,Other,"Tammy, 35-44 Female  on Treatment for less than 1 month (Consumer)",3,5,5,It helps with back pain and inflammation.,6
469,13,2/11/2012 12:52:37 PM,Osteoarthritis,55-64 Female  on Treatment for 1 to 6 months (Consumer),5,5,5,"Usually use 4 weeks on, 2 weeks off, repeat",8
470,13,1/25/2012 6:37:01 PM,Arthritis,"ray61637, 65-74 Male  on Treatment for 1 to 6 months (Consumer)",3,4,3,some relieve for arthritis.,12
471,13,1/21/2012 3:31:01 PM,Rheumatoid arthritis (RA),"eagleviewn, 55-64 Female  on Treatment for 6 months to less than 1 year (Consumer)",4,5,4,I've been taking Boswellia for about 6 months after trying Enbrel with side effects.  Boswellia has been effective in reducing pain from RA.  ,12
472,13,10/10/2011 5:46:52 PM,RA,"mary, 45-54 Female  on Treatment for 1 to 6 months (Consumer)",3,5,4,in adjunct with other RA treatments. Much less joint pain using GNC 450 mg serrata extract. Also good for bursitis & other joint issues.,8
473,13,4/30/2010 3:33:41 PM,Osteoarthritis,"Joelle, 55-64 Female  on Treatment for 10 years or more (Consumer)",5,5,5,"I began using Boswellia (AOR Maxi-Boz, from Canada)about ten years ago for knee pain. I had been prescribed Boswellia before at the Arya Vaidya Shala Research Hospital in Delhi as part of a course of anti-arthritis treatment that worked very well. At the time they impressed on me the importance of using high quality supplements backed by research, which is why I chose AOR.

I've been pain free since starting Maxi-Boz and was able to get off the Naproxen I had been using. My joint mobility is also much better and I have much less musculo-skeletal pain in general. 

I haven't experienced any noticeable side-effects except occasional incense burps when I take it with too little water, and my blood chemistries have been consistently normal.",23
474,13,3/16/2010 5:54:50 PM,Arthritis,25-34 Male  on Treatment for 6 months to less than 1 year (Consumer),3,3,4,good,3
475,13,3/15/2010 7:17:58 PM,Arthritis,25-34 Male  on Treatment for 6 months to less than 1 year (Consumer),3,3,4,good,6
476,13,2/27/2010 10:43:05 PM,Other,25-34 Female  on Treatment for 2 to less than 5 years (Consumer),5,5,5,"Whenever I experience any kind of GI upset like nausea, reflux, diarrhea or gas I swallow a couple of small (1/2 the size of a tic-tac) resin particles and get relief within minutes.  I highly recommend it.",17
477,13,2/12/2010 11:18:02 AM,Rheumatoid arthritis (RA),"Deb, 7-12 Male  on Treatment for 1 to 6 months",5,5,5,"We use Boswelia, from which frankincense is made.  It stops the stiffness and progression of JRA, in our case, in our 10 year old son. He says: My knee feels 'normal'.  That is what a mother wants to hear.  He plays basketball and rides his bike.  His knee does not 'get stuck' any more. ",15
478,14,5/20/2018 5:32:07 PM,CFS,"Wallflower, 45-54 on Treatment for 1 to 6 months (Consumer)",5,5,5,"The best thing I've found to help with regulating my sleep. Also aids with constipation, muscle cramps and pain, concentration, mild improvement in energy. Good supplement for osteo.",1
479,14,5/6/2018 4:29:57 PM,Attention deficit-hyperactivity disorder (ADHD),"ELA, 55-64 on Treatment for less than 1 month",1,1,1,"I just found out about about the benefits of magnesium, and realized I may be deficient of it. I liked reading the reviews, but why no body is mentioning WHAT TYPE OF MAGNESIUM SUPPLEMENT they are taking? There are so many different kinds of Magnesium Supplements are offered out on the market. Is there a difference what kind is used? For what is the deficiency? WHICH BRANDS ARE THE BEST? PLEASE HELP.    ",2
480,14,3/28/2018 5:35:06 PM,General Health &amp; Wellness,"Alice Once Daily, 55-64 Female  on Treatment for less than 1 month (Consumer)",3,3,3,"Why doesn't anyone say how much to take daily???
Are we suppose to quess?  I'm just starting to take this.",1
481,14,1/30/2018 5:44:04 PM,Headache,55-64 Female  (Consumer),3,5,3,I DON'T KNOW IF I'M TAKING ENOUGH.,0
482,14,1/17/2018 8:15:54 PM,Restless leg syndrome,75 or over on Treatment for 6 months to less than 1 year (Consumer),5,5,4,Finding the right magnesium supplement that does not cause diarrhea isthe most difficult part. Magnesium glycinate is good for this.,3
483,14,1/8/2018 12:48:14 PM,Anxiety,,2,2,2,,0
484,14,11/9/2017 11:22:13 PM,Other,"anna, 65-74 Female  on Treatment for 6 months to less than 1 year (Consumer)",4,4,4,"Taking Source Naturals Magnesium Malate for brain, focus, anxiety.",1
485,14,11/1/2017 1:24:29 PM,Asthma,"Getting better, 55-64 on Treatment for 1 to 6 months (Consumer)",5,5,5,"Came down suddenly with severe asthma.  Started oral Mg citrate, and later Mg chloride, along with Epsom salts (Mg sulfate) baths.  Alleviated asthma symptoms, along with headaches, heartburn, leg cramps, tight muscles.   I almost certainly had a Mg deficiency.  Made a huge difference in my life.  ",0
486,14,10/30/2017 12:49:47 PM,Multiple sclerosis (MS),"Peggy VDB, 55-64 Female  on Treatment for 2 to less than 5 years (Consumer)",4,4,4,"I take 2, 400mg magnesium oxide soft-gel caps by Nature Made together in the AM. It helps to reduce the frequency and intensity of muscle spasms (a.k.a. Charlie Horses).  There various types and forms of magnesium. For me, the gel cap dissolves better. Your body will respond according to the dosage. Too much will give you loose stools.",1
487,14,9/28/2017 9:43:06 AM,Chronic fatigue syndrome (CFS),45-54 Male  on Treatment for 1 to less than 2 years (Consumer),5,5,5,Magnesium helps with sleeping at night.  It doesn't make it easy but it makes it possible.  ,1
488,14,9/15/2017 6:24:22 PM,Restless leg syndrome,"ALG, 75 or over Female  (Consumer)",5,5,5,I have take prescription drugs for RLS for over 10 yrs and always have to reboot every 6 months. I tried Magnesium Glycerinate did and now do not have to take the prescription meds.  ,6
489,14,9/15/2017 3:10:08 PM,General Health &amp; Wellness,"wanda, 75 or over Male  on Treatment for 2 to less than 5 years",2,2,3,My husband is taking 7 vitamins with magnsium whats the out come?,0
490,14,8/18/2017 5:34:48 PM,General Health &amp; Wellness,"just me, 55-64 on Treatment for less than 1 month (Consumer)",2,2,2,"I began taking 500 mg TODAY for overall bone, muscle, etc. After a couple of hours I started experiencing terrible upset stomach, nausea and slight cramping. I had the worst diarrhea and didn't know it would work as a laxative until looking up my symptoms. I can see how it could work for people with constipation.I will know now to take less! ",1
491,14,7/16/2017 2:12:29 PM,Leg cramps,"Luckyme, 55-64 on Treatment for 1 to 6 months (Consumer)",5,5,5,"Leg and foot cramps were keeping me awake at night. I tried everything. Even pickle juice and yellow mustard. The pickle juice helped for a while, but the cramps were becoming more frequent. I found out about the magnesium. I've been taking 200 mg per day to start and happy to report that it has been working. Since I'm not getting the cramps at night anymore I sleep for 4 hours straight now - and feeling so much better!",7
492,14,6/17/2017 11:30:54 PM,Leg cramps,65-74 Female  on Treatment for 1 to less than 2 years (Consumer),5,5,5,"I sometimes get very strong leg cramps while sleeping.  Magnesium is very useful in avoiding this or, if I forget to take the magnesium, taking it when I get the cramp calms it very quickly.",6
493,14,5/28/2017 5:20:16 PM,Arrhythmia,"Dianne, 55-64 on Treatment for 1 to 6 months (Consumer)",4,4,4,"I developed heart arrythmiasin the months following my son's passing, then about a year later went into A-fib and was treated in hospital. I researched supplements/adjunctive therapy for this, started taking Magnesium Oxide at nighttime, was still having heart arrythimias, but not A-fib again. Then in further research found that the best absorbed form is Magnesium Citrate, not as easy to find but did find it at Rite-Aid. So I take 500mg Mag Citrate at bedtime, significantly lea palpitations/arrhythmias. Hope this helps someone else.",9
494,14,5/11/2017 10:00:11 AM,General Health &amp; Wellness,65-74 on Treatment for 1 to 6 months (Consumer),1,1,1,"Have HARD WATER in our well water in the Bahamas ,Have too many minerals including maganese ,have diarrhea within two days .How can I counteract this unbearable consequence .I drink lots of water there and even our local water bottling facilities can""t get out the salt and minerals .Thanks for any solutions .this is an every day thing and never know when it will strike sometimes three or four times a day !! ",0
495,14,3/19/2017 11:33:15 PM,High cholesterol,"Judyrue, 65-74 Female  on Treatment for less than 1 month",4,5,5,,2
496,14,2/27/2017 3:06:39 PM,Restless leg syndrome,"thewaywewere, 65-74 on Treatment for less than 1 month (Consumer)",3,3,3,"It has been less than a month, and I think it is helping. At this point, it could be wishful thinking. It will take a little longer to be sure.",0
497,14,2/22/2017 1:47:39 PM,Arrhythmia,"various, 45-54 on Treatment for less than 1 month (Consumer)",5,5,4,Palpitations and Arrythmia for no apparent reason. I am generally healthy and heart all ok. After months I decided to take Magnesium although cardiologist told me it was not relevant. It worked after a few weeks and symptoms are gone! All I could find in the developing country I'm living in is Magnesium Oxide 500mg/day and I see that there are different qualities on the market.,6
498,14,2/13/2017 1:34:36 AM,Migraine headache,"Chris, 45-54 on Treatment for 5 to less than 10 years (Consumer)",5,5,5,"I had frequent migraines for over 20 years...3-5/ month.  I began taking MagOx400 daily and this totally ended my migraines...except when I ran out of MagOx.  I've read other posts that reported stomach/bowel issues but that is an issue with Mag CITRATE.  DO NOT TAKE MAG CITRATE.  Another poster had exactly opposite but this is wrong.  Mag Citrate is used before colonoscopy so it will most assuredly cause diarrhea.  Instead, use MagOx400 which is Mag Oxide.  They are a bit chalky and can be tough to swallow but are DEFINITELY worth a try.  You're welcome!",7
499,14,2/12/2017 4:18:39 PM,Constipation,55-64 Female  on Treatment for 5 to less than 10 years (Consumer),5,5,5,has helped me with constipation,29
500,14,1/27/2017 6:07:39 PM,Fibromyalgia,25-34 Female  (Consumer),4,5,4,Helps to take the edge of the pain and improves sleep quality,1
501,14,1/18/2017 1:26:59 PM,Osteoporosis,55-64 Female  on Treatment for 1 to 6 months (Consumer),2,5,1,"my dr. put me in MAGNESIUM b6 , magnesium PLUS AND LATEST magnesium pure for my spinal cord , time i start using magnesium plus i started to have multiple stool during day , shall i stop taking the pill , as to my dr. i should continue to use one tablet a day.
",0
502,14,10/29/2016 8:31:59 PM,Constipation,"Pattie,  Female  on Treatment for 1 to 6 months (Consumer)",4,3,4,Bloating and pressure,30
503,14,10/16/2016 6:34:57 PM,High blood pressure,75 or over Female  on Treatment for 1 to less than 2 years (Consumer),5,5,5,1 150 mg Magnesium Citrate capsule has drastically and consistently reduced my blood pressure. The only problem is that it is not producing a long term effect. It lasts for couple of hours or so. I did not record times and my high and low pressures because I just saw this possibility to report my findings and answered spontaneously. ,7
504,14,10/8/2016 1:38:26 PM,High blood pressure,75 or over Male  (Consumer),4,5,5,,1
505,14,9/22/2016 9:51:27 AM,Leg cramps,"Don w., 75 or over on Treatment for less than 1 month (Consumer)",3,3,3,"I am 75 and have suffered with leg,feet and hand cramps for years.My Dr. recamended I try magnesium and tums together,Its been two weeks and so far, seems to be working.",8
506,14,9/20/2016 9:22:18 PM,Muscle cramps,55-64 Female  (Consumer),5,5,5,"I had leg and hand cramps that were so bad they woke me up in the middle of the night,
I read that magnesium could help this. I took a 250 pill and that night I had no symptoms. it worked for me.
",12
507,14,9/13/2016 2:21:42 PM,Constipation,65-74 Female  on Treatment for less than 1 month,5,5,5,i take it every other day,32
508,14,8/28/2016 12:27:27 AM,Leg cramps,55-64 Female  on Treatment for 1 to less than 2 years (Consumer),5,5,5,Because of Spinal Stenosis I was suffering from severe leg cramping everyday(sometimes in excess of 2hrs.). I started taking magnesium lactate three times a day and I have not any leg cramping since. It is a wonderful supplement. ,10
509,14,8/16/2016 7:40:43 PM,Fibromyalgia,55-64 Female  on Treatment for 6 months to less than 1 year,5,5,5,Works wonders!,4
510,14,8/1/2016 6:29:53 PM,Cholesterol,"Geri, 65-74 on Treatment for less than 1 month (Consumer)",1,1,1,Can I take Reacted Magnesium at night for sleep?,0
511,14,6/29/2016 11:36:53 AM,Muscle cramps,"Znark, 65-74 on Treatment for 2 to less than 5 years (Consumer)",5,5,5,"When I told my Cardiologist I experience very severe cramps in my entire leg that is so painful I have passed out on occasion, she suggested I take Magnesium. It is a miracle drug!! I've been taking Magnesium now for a couple of years with no severe leg cramps.  I Recently missed taking my Magnesium for a couple of days and the severe leg cramps returned.  If you have severe leg cramps, Magnesium could be the ticket. ",13
512,14,5/25/2016 10:24:43 AM,Osteoporosis,"Aries, 75 or over on Treatment for 1 to 6 months (Consumer)",3,3,4,,0
513,14,5/23/2016 12:43:45 PM,Muscle cramps,55-64 on Treatment for less than 1 month (Consumer),2,2,2,"Horrible muscle crams... in the hospital for 2 days, when home, MD increased Magnesium to 3 pills(400mg each) a day.  Have been having liquid stools... thought i was having sensitivies with wheat, until I read about the side effects.",9
514,14,5/3/2016 2:09:07 PM,Migraine headache,25-34 Female  on Treatment for 2 to less than 5 years (Consumer),4,5,4,,0
515,14,5/2/2016 11:01:59 AM,Anxiety,"MiseryGirl, 55-64 on Treatment for 1 to 6 months (Consumer)",3,3,3,"I learned the hard way that I cannot take this during the day, or I'll be relegated to sleep most of the afternoon. I take magnesium citrate 400 mg. must be taken with food. I take it before bed and it makes me sleepy so I get to sleep easily and usually sleep better than without it. Still not sure if I'm taking the right version of mag. for best benefit for panic attacks during sleep. I read a lot about ""loose stools"" as a side effect, but I'm constipated. Don't know why. Also I don't know if mag must be coupled with other supplement(s) for efficacy. Very frustrating!",56
516,14,4/12/2016 12:22:44 AM,Diabetic neuropathy,"Puritan Pride, 55-64 Male  on Treatment for 1 to 6 months (Consumer)",5,5,5,Great for blood pressure and strength.,1
517,14,3/2/2016 7:08:32 AM,Age-related fatigue,65-74 on Treatment for 1 to 6 months (Consumer),3,3,3,n extreme amount of flatulence ,1
518,14,2/15/2016 12:04:54 PM,Other,"MichSki, 45-54 Female  on Treatment for 6 months to less than 1 year (Consumer)",3,5,3,"I will start by saying I am medically a bit weird. That being said, I take magnesium as needed for difficulty with concentration, anxiety, fatigue, and muscle weakness. I am diagnosed with polyendocrine issues related to autoimmune dysfunction, am in remission for myasthenia after a thymectomy, have PCOS, mild diabetes, and am subclinical but being monitored for Hashimoto's and Cushings. I have mild to moderate incontinence, and was told the magnesium might help with that as well...

That being said, I ONLY take my magnesium supplement when the symptoms I noted above (except the incontinence) become almost disabling, because of a horrible side effect - I feel such strong urinary urges that I feel like I have a UTI, my kidneys ache, and my bladder cramps, all on the day after I take a magnesium tablet. I drink extra water to try to alleviate some of it, with minimal results.

My supplement isn't in the list below - Nature's Bounty 500 mg high potency Magnesium.

I do not know if this is related to my genetics, the autoimmune situation specifically, or of it is something else. I wanted to bring it up here because I'm baffled by its usage as a urinary tract relaxant. That is not my experience.",2
519,14,2/6/2016 7:48:47 AM,Coronary artery disease,65-74 Female  on Treatment for 6 months to less than 1 year (Consumer),4,4,4,,0
520,14,1/12/2016 5:20:19 PM,Leg cramps,"ginadee, 65-74 on Treatment for 2 to less than 5 years (Consumer)",5,5,5,"My husband and I get leg cramps on occassion. When flexing or stretcdhing does not fix the problem, we reach for the Magnesium and within 15 minutes the cramps are gone and do not return. ",16
521,14,1/12/2016 3:38:06 PM,Kidney stones (nephrolithiasis),75 or over Male  on Treatment for 10 years or more (Consumer),5,5,5,,0
522,14,12/21/2015 1:37:54 PM,Attention deficit-hyperactivity disorder (ADHD),"jimmy, 65-74 Male  on Treatment for less than 1 month",1,1,1,Pack of idiotic lies.,1
523,14,12/18/2015 1:50:17 PM,Constipation,Female  on Treatment for less than 1 month (Consumer),3,4,5,,26
524,14,11/28/2015 11:05:46 PM,CAD,"Wyatt, 55-64 Male  on Treatment for 1 to 6 months (Consumer)",5,5,5,I stopped taking calcium channel blockers in place of taking magnesium taurate. There was immediate positive results in lower blood pressure without the horrid side effects of the calcium channel blockers. CCBs are banned in most countries in Europe because their side effects do much more harm than CCBs do good. I can attest to this.  ,2
525,14,11/24/2015 12:19:51 AM,Anxiety,"CocoChannel , 45-54 Female  on Treatment for 6 months to less than 1 year (Consumer)",5,5,3,"This has worked extremely well for me for anxiety. I take very large doses (about 4 grams a day) and I notice a difference when I do not. Ive been taking for about 6 to 8 months now, no side effects noted other than the very loose bowels. I must drink more water to compensate for this. ",69
526,14,11/15/2015 10:03:42 PM,Constipation,45-54 Female  on Treatment for 1 to 6 months (Consumer),5,5,5,,10
